"","AGSP","AICA","AMME","ANAR","APOC","ASSP","AST1","AST2","AST3","AVBA","BRDI","BRHO","BRMA","BRMI","CAAT","CAPY","CEGL","CESO","CHSU","CIQU","COAR","CRTI","CYEC","DACA","DICA","DIMU","ERBO","ERCI","ERMO","FIGA","GAAP","GAGR","GAPA","GAPH","GEDI","GEMO","HOMU","HYRA","HYSP","JUBU","LASE","LIBI","LOMU","LYHY","MAD1","MAD2","NAPU","PAVI","PLNO","SABI1","SABI2","SHAR","SIGA","SPRU","STPU","TACA","THGR","TRDU","TRER","TRGL","TRHI","TRLA","TRPR","TRSP","TRSU","UNBU","UNF1","UNF3","UNF4","UNF8","UNFR","UNGR","VISA","VUBR","XAST"
"control_wet_2021_3",0,0,0.00503489531405783,0,0,0,0,0,0,0.94715852442672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97008973080758e-05,0,0,0,0,0,0,0,9.97008973080758e-05,9.97008973080758e-05,0.0299102691924227,0,0,0,0,0,0.00997008973080758,0,0,0,0,0,0,0,0,0.00498504486540379,0,0,0,0,0,0,0,0,9.97008973080758e-05,0,0,0,0,0,0,0,0,0,0,0,0.00254237288135593,0,0
"control_wet_2021_4",0,0,0.00234321157822192,0,0,0,0,0,9.18906501263496e-05,9.18906501263496e-05,0.707558005972892,0.0459453250631748,0.137835975189524,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18906501263496e-05,0,0,0,0,0,9.18906501263496e-05,0,0,0.0115322765908569,0.00234321157822192,0,0,0,0,0,0.00918906501263496,0,0,0,0,0,0,0,0.00459453250631748,0,0,0,0,9.18906501263496e-05,0,9.18906501263496e-05,0,0,0,0,0.0321617275442224,0,0,0.00459453250631748,0,0,0,0,0,0,0.0413507925568573,0,0
"+N fertilizer_control_2021_1",0,0.00611454171207168,0,0,0,0,0,0,0.00012108003390241,0.405618113573072,0,0.00012108003390241,0,0.00012108003390241,0,0,0,0,0,0,0,0,0,0,0,0,0.00012108003390241,0,0,0,0,0,0.00012108003390241,0,0,0.00012108003390241,0,0,0,0,0,0,0.0121685434071922,0,0,0,0,0,0.00012108003390241,0,0,0,0,0,0,0.51459014408524,0,0.00012108003390241,0.0242160067804819,0,0,0,0,0,0.0302700084756024,0.00605400169512048,0,0,0,0,0,0,0,0,0
"+N fertilizer_control_2021_2",0,0,0,0,0,0,0,0,0,0.00906957855789189,0,0.27073368829528,9.02445627650934e-05,0,0,0,0,0.00902445627650934,0,0,0,0,0,0,0.00230123635050988,0,9.02445627650934e-05,0,0,0,0,0,0.00902445627650934,0,0,0.00902445627650934,0,0,0,0,0,9.02445627650934e-05,0.00455735041963722,0,0,0,0,0,9.02445627650934e-05,0,0.00455735041963722,0,0,0,0,0.654273080046927,0,0,0,0,0,0,0,0,0.027073368829528,0,0,0,0,0,0,0,0,0,0
"+N fertilizer_control_2021_3",0,0,0.00229595282042047,0,0,0,0,0,9.00373655066853e-05,0.495205510286769,0,0.0900373655066853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00373655066853e-05,0,0,0,0,0,9.00373655066853e-05,0,0,0.11259172556611,0.121550443434025,0,0,0,0,0,0.0495205510286769,0,0,0,0,0,0,0,0,0,0,0,0,0.121550443434025,0,9.00373655066853e-05,0,0,0.00450186827533426,0.00229595282042047,0,0,0,0,0,0,0,0,0,0,9.00373655066853e-05,0,0
"+N fertilizer_control_2021_4",0,0,0,0,0,0,0,0,0,0.0948037306549144,0.0614943117761607,0.338218714768884,0,0,0,0,0,0,0,0,0,0,0,0,0.000102490519626934,0,0.00261350825048683,0,0,0,0,0,0.000102490519626934,0,0,0.0154248232038536,0.0128113149533668,0,0,0,0,0,0.0307984011478938,0,0,0,0,0,0,0,0.00773803423183355,0,0,0,0,0.435584708414472,0,0,0,0,0.000102490519626934,0,0,0,0,0.000102490519626934,0,0,0,0,0,0,0.000102490519626934,0,0
"+N fertilizer_dry_2021_1",0,0.0325044693645376,0,0,0,0,0,0,0,0,0,0.00812611734113441,0,8.12611734113441e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0284414106939704,0.00410368925727288,0,0,0,0,8.12611734113441e-05,0,0,0,0,0,8.12611734113441e-05,0,0,0,0.223468226881196,0,0,0,8.12611734113441e-05,0,0,0,0,8.12611734113441e-05,0,0,0.0812611734113441,0.365675280351048,0,0,0.0812611734113441,0,0,0.040630586705672,0,0,0.0609865106452137,0,0,0,0,0,0,0,0.00812611734113441,0.0650089387290753,0
"+N fertilizer_dry_2021_2",0,0,0,0,0,0,0,0,0,9.94332305856617e-05,0,0.124291538232077,0,0,0,0,0,0,0,0,0,0,9.94332305856617e-05,0,0,0,9.94332305856617e-05,0,0,0,0,0,0.00994332305856617,0,0,0,0,0,0,0,0,0,9.94332305856617e-05,0,0,0,0,0,0.00994332305856617,0,0,0.00994332305856617,0,0,0,0.845182459978125,0,0,0,0,9.94332305856617e-05,0,0,0,0,9.94332305856617e-05,0,0,0,0,0,0,0,9.94332305856617e-05,0
"+N fertilizer_dry_2021_3",0,0,0.0129243494744098,0,0,0,0,0,0,0.396346717215234,0.0473892814061692,0.0473892814061692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870239531276926,0,0,0,0,0,0,0,0,0.0172324659658797,0.103394795795278,0,0,0,0,0,0.000172324659658797,0,0,0,0,0,0,0,0,0,0,0,0,0.361881785283474,0,0,0,0,0.000172324659658797,0.00439427882129933,0,0,0,0,0,0,0,0,0,0,0,0,0
"+N fertilizer_dry_2021_4",0,0,0.000116883875869324,0,0,0,0,0,0,0.61364034831395,0.000116883875869324,0.192858395184384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175910233183332,0,0,0,0,0,0,0,0,0.0759745193150605,0.0409093565542634,0,0,0,0.0116883875869324,0,0.00590263573140085,0,0,0,0,0,0,0,0,0.0175910233183332,0,0,0,0.0116883875869324,0,0,0,0,0.00590263573140085,0,0.000116883875869324,0,0,0,0,0,0,0,0,0,0,0.00590263573140085,0
"+N fertilizer_wet_2021_1",0,9.1053949465058e-05,0,0,0,0,0,0,0,9.1053949465058e-05,0,0.0500796722057819,0,0.0137036193944912,0,0,0,0,0,0,0,0,0,0,0,0,9.1053949465058e-05,0,0,0,0,0,9.1053949465058e-05,0,0,0,0,0,0,0,0,0,0.0273161848395174,0,0,0,0,0,9.1053949465058e-05,0,0,0,0,0,0.025039836102891,0.819485545185522,0,9.1053949465058e-05,0.0273161848395174,0,0,0,0,0,0.0364215797860232,9.1053949465058e-05,0,0,0,0,0,0,0,0,0
"+N fertilizer_wet_2021_2",0,0.00884486113568017,0,0,0,0,0,0,0,0.00884486113568017,0,0.0176897222713603,0,0.0353794445427207,0,0,0,0,0,0,0,0,0.00884486113568017,0,0,0,0.00446665487351849,0,0,0,0,0,0.0176897222713603,0,0,0,0,8.84486113568017e-05,0,0,0,8.84486113568017e-05,0.0574915973819211,0,0,0,0,0,0,0,0,0,0,0,0,0.716433751990094,0,8.84486113568017e-05,0,0,8.84486113568017e-05,0,0,0,0.119405625331682,8.84486113568017e-05,0,0,0,0,0,0,0,0.00446665487351849,0
"+N fertilizer_wet_2021_3",0,0,0.000124556268294202,0,0,0,0,0,0,0.401693965248801,0.0373668804882606,0.0747337609765212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124556268294202,0,0.000124556268294202,0.0124556268294202,0.330074110979635,0,0,0,0,0,0.137011895123622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062900915488572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"+N fertilizer_wet_2021_4",0,0,0,0,0,0,0,0,0,0.466950295735187,0.0207533464771194,0.155650098578396,0,0,0,0,0,0,0,0,0,0,0,6.91778215903981e-05,0,0,6.91778215903981e-05,0,0,0,0,0,0.0207533464771194,0,6.91778215903981e-05,0.0173290443083947,0.0311300197156792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207533464771194,0,0,0,0,0.0034934799903151,0,0.0034934799903151,0,0,0,0,6.91778215903981e-05,0,0,0,0,0.259416830963993,0,0
"+compost_control_2021_1",0,0,0,0,0,0,0,0,0,0.122100122100122,0,0.0496031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038537851037851,0.00381562881562882,0,0,0,0,7.63125763125763e-05,0,0.00763125763125763,0.00381562881562882,0,0,0,0,0,0,0.209859584859585,0,0,0,0,0,0,0,0,7.63125763125763e-05,0,0,0,0.305250305250305,0,0,0,0,0,0.0038537851037851,0.0228937728937729,0,0.267094017094017,0,0,0,0,0,0,0,7.63125763125763e-05,0,0
"+compost_control_2021_2",0,0.0887232721142756,0,0,0,0,0,0,0,0.0591488480761837,0,0.295744240380919,5.91488480761837e-05,5.91488480761837e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00591488480761837,0,0,0,0,0,0,0,0,0.0177446544228551,0,0,0,0,0,0,0.0443616360571378,0,0,0,0,0,5.91488480761837e-05,0,0,0,0,0,0,0.414041936533286,0,0,0,0,5.91488480761837e-05,5.91488480761837e-05,0,0,0.0591488480761837,0,0,0,0,0,0,0,5.91488480761837e-05,0.014816786443084,0
"+compost_control_2021_3",0,0,0.000109253796569431,0,0,0,0,0,0,0.0218507593138862,0.00551731672675625,0.0218507593138862,0,0,0,0.0437015186277723,0,0,0,0,0,0,0,0,0,0,0.00551731672675625,0,0,0,0,0,0,0,0,0.0546815251830001,0.600895881131869,0,0,0,0,0,0.114716486397902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125641866054845,0,0,0,0,0,0,0,0,0,0,0,0.00551731672675625,0,0
"+compost_control_2021_4",0,0,0.0865538581382265,0,0,0,0,0,0.025966157441468,0.116847708486606,0.173150993205522,0.00220712338252478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65538581382265e-05,0,0,0,0,0,0.0432769290691132,0,0,0.0216817414636257,0.48902929848098,0,0,0,0.00649153936036699,0,8.65538581382265e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173107716276453,0,0,0,0,0,0,0,0,0,0.0173107716276453,0,0
"+compost_dry_2021_1",0,0,0,0,0,0,0,0,0,0.0296794618124258,9.89315393747526e-05,0.16818361693708,9.89315393747526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148891966759003,0,9.89315393747526e-05,0,0,0,9.89315393747526e-05,0,9.89315393747526e-05,0,0,0,0,0,0,0,0.494657696873763,0,0,0,0,0,0,0,0,9.89315393747526e-05,0,0,0,0.247378314206569,0,0,0,0,0,0,0,0,0.0346260387811634,0,0,0,0,0,0,0,9.89315393747526e-05,0.00989315393747526,0
"+compost_dry_2021_2",0,0,0,0.000110430125338192,0,0,0,0,0,0.0552150626690961,0,0.165645188007288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110430125338192,0,0.000110430125338192,0,0.000110430125338192,0,0,0,0,0,0.690188283363702,0,0,0,0,0,0,0,0,0,0,0,0,0.0828225940036442,0,0,0,0,0,0.00557672132957871,0,0,0,0,0,0,0,0,0,0,0,0.000110430125338192,0
"+compost_dry_2021_3",0,0,0.223996324162885,0,0,0,0,0,0.000114869909827121,0.0631784504049164,0.488197116765263,0,0.0229739819654242,0,0,0.000114869909827121,0,0,0,0,0,0,0,0,0,0,0.0058009304462696,0,0,0,0,0,0,0,0,0.0114869909827121,0.0229739819654242,0,0,0,0,0,0.160817873757969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114869909827121,0.000114869909827121,0,0,0,0,0,0,0,0,0,0,0.000114869909827121,0,0
"+compost_dry_2021_4",0,0,0.0866772038953755,0,0,0,0,0,0,0.000101973181053383,0.229439657370112,0.000101973181053383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153469637485341,0,0,0,0,0,0,0,0,0.000101973181053383,0.0509865905266915,0,0,0,0.00509865905266915,0,0.000101973181053383,0,0,0,0,0,0,0,0,0,0,0,0,0.254932952633457,0,0.000101973181053383,0,0,0,0,0.000101973181053383,0,0,0,0,0,0,0,0,0,0,0.35690613368684,0
"+compost_wet_2021_1",0,0,0,0,0,0,0,0,8.43348091924942e-05,0.00847564832384566,0,0.105418511490618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43348091924942e-05,0,0,8.43348091924942e-05,0,0,8.43348091924942e-05,0,0.0843348091924942,8.43348091924942e-05,0,0,0,0,0,0,0.442757748260594,0,0,0,8.43348091924942e-05,0,0,0,0,0,0,0,0.0927682901117436,0.210837022981235,0,0,0,0,8.43348091924942e-05,0,0,0,0.029517183217373,0,0,0,0,0,0,0,0,0.0253004427577483,0
"+compost_wet_2021_2",0,0,0,0,0,0,0,0,9.94629003381739e-05,0.00994629003381738,0,0.447583051521782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994629003381738,0,9.94629003381739e-05,0.00994629003381738,0,0,0,0,0,0,0.372985876268152,0,0,0,0,0,0,0,0,9.94629003381739e-05,0,0,0,0.149194350507261,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94629003381739e-05,0,0,0,0,0
"+compost_wet_2021_3",0,0,0.00438006851988378,0,0,0,0,0,0,0.0867340300967084,0.0867340300967084,0.281885597814302,0,0,0,8.67340300967085e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434103820634026,0.238518582765948,0,0,0,0,0,0.216835075241771,0,0,0,0,0,0,0,0,8.67340300967085e-05,0,0,0,0.00867340300967084,0,0,0,0,0.0087167700247192,0.00221171776746607,0,0,0,0,0,0,0,0,0,0,0,0.0217268745392255,0
"+compost_wet_2021_4",0,0,0.019309678976587,0,0,0,0,0,9.6548394882935e-05,0.0241853729181752,0.077238715906348,0.0120685493603669,0,0,0,0,0,0,0,0,0,0,0,0,9.6548394882935e-05,0,9.6548394882935e-05,0,0,0,0,0,0.00482741974414675,0,0,9.6548394882935e-05,0.830316195993241,0,0,0,0,0,9.6548394882935e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.6548394882935e-05,0,9.6548394882935e-05,0,0,0,0,0.0120685493603669,0,0,0,0,0,0,0,0,0,0.019309678976587,0,0
